Rk,School,G,W,L,W-L%,SRS,SOS,W_1,L_1,W_2,L_2,W_3,L_3,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,in_tourney
151,Marshall,29,14,15,0.483,-0.74,-0.63,9.0,9.0,11,3,3,10,2126,2095,,,0.392,0.323,0.576,48.8,56.2,,6.4,0.533,18.8,,0.301,False
152,Maryland,31,21,10,0.677,20.56,7.56,11.0,5.0,14,2,4,5,2472,2069,,,0.337,0.27,0.549,51.8,63.6,,10.6,0.517,16.1,,0.24,True
153,Maryland-Baltimore County,27,7,20,0.259,-14.74,-8.0,5.0,13.0,4,6,1,13,1703,1885,,,0.362,0.238,0.5,50.7,57.3,,4.9,0.465,20.4,,0.242,False
154,Maryland-Eastern Shore,28,5,23,0.179,-19.83,-11.25,5.0,13.0,3,9,2,13,1760,2000,,,0.29,0.415,0.493,47.0,48.2,,4.8,0.454,19.3,,0.213,False
155,Massachusetts,29,11,18,0.379,-1.98,3.52,6.0,10.0,8,7,2,9,1789,1929,,,0.343,0.362,0.512,47.5,63.3,,6.7,0.486,20.6,,0.219,False
156,McNeese State,29,15,14,0.517,-6.99,-5.44,10.0,10.0,10,3,5,11,2037,2009,,,0.352,0.35,0.539,51.2,53.7,,7.5,0.509,20.1,,0.24,False
157,Memphis,30,23,7,0.767,13.23,5.27,13.0,3.0,14,2,7,4,2232,1993,,,0.379,0.337,0.523,52.7,62.6,,8.7,0.493,16.2,,0.248,True
158,Mercer,29,23,6,0.793,-3.89,-9.03,14.0,2.0,11,1,11,4,2271,2104,,,0.406,0.304,0.562,54.5,61.5,,6.8,0.53,19.2,,0.281,False
159,Miami (FL),28,11,17,0.393,6.05,4.91,4.0,12.0,9,6,2,10,1956,1924,,,0.344,0.315,0.517,51.2,56.8,,7.8,0.478,19.7,,0.246,False
160,Miami (OH),28,13,15,0.464,1.83,2.87,11.0,7.0,9,4,4,10,1641,1643,,,0.372,0.409,0.522,48.7,55.4,,3.9,0.486,17.1,,0.258,False
161,Michigan,30,17,13,0.567,9.62,7.88,10.0,6.0,12,4,5,5,2070,2018,,,0.39,0.322,0.536,51.7,51.7,,6.3,0.491,18.0,,0.289,False
162,Michigan State,35,22,13,0.629,16.12,9.72,10.0,6.0,14,2,3,6,2367,2143,,,0.427,0.266,0.548,54.2,58.4,,6.8,0.502,18.9,,0.314,True
163,Middle Tennessee,30,16,14,0.533,1.0,0.93,9.0,5.0,9,5,4,9,2053,2030,,,0.349,0.337,0.554,52.4,48.4,,4.2,0.527,21.0,,0.239,False
164,Milwaukee,32,24,8,0.75,7.71,0.81,13.0,3.0,12,0,9,6,2466,2238,,,0.367,0.375,0.566,50.1,62.0,,6.5,0.537,17.9,,0.254,True
165,Minnesota,33,19,14,0.576,9.11,6.72,8.0,8.0,15,3,4,9,2428,2349,,,0.372,0.344,0.535,50.3,63.0,,10.1,0.499,18.0,,0.261,False
166,Mississippi,29,14,15,0.483,9.25,6.25,4.0,12.0,10,6,3,8,1933,1846,,,0.364,0.329,0.554,50.5,57.1,,4.0,0.518,18.5,,0.264,False
167,Mississippi State,31,21,10,0.677,17.65,8.01,9.0,7.0,13,2,4,6,2151,1852,,,0.316,0.295,0.544,54.5,55.2,,6.9,0.519,19.5,,0.213,True
168,Mississippi Valley State,29,15,14,0.517,-9.03,-10.47,13.0,5.0,8,5,7,7,2229,2170,,,0.25,0.425,0.509,49.2,56.6,,4.5,0.481,13.4,,0.177,False
169,Missouri,33,22,11,0.667,14.88,10.15,9.0,7.0,14,1,3,7,2389,2233,,,0.306,0.357,0.532,52.2,52.0,,7.3,0.508,16.9,,0.203,True
170,Missouri State,29,17,12,0.586,6.06,0.92,12.0,6.0,9,6,7,5,1931,1782,,,0.417,0.223,0.514,52.3,43.8,,11.3,0.476,17.2,,0.278,False
171,Monmouth,28,15,13,0.536,-8.55,-7.48,13.0,5.0,6,6,9,5,1848,1878,,,0.41,0.36,0.525,46.9,63.8,,4.7,0.487,19.2,,0.281,False
172,Montana,30,13,17,0.433,-2.64,-0.71,7.0,7.0,8,6,5,8,2070,2127,,,0.338,0.379,0.525,48.7,50.6,,7.6,0.491,17.3,,0.238,False
173,Montana State,27,11,16,0.407,-4.75,-2.27,5.0,9.0,7,6,3,9,1753,1768,,,0.377,0.353,0.542,47.6,58.2,,3.4,0.505,18.7,,0.266,False
174,Morehead State,29,20,9,0.69,0.15,-4.0,13.0,3.0,13,2,7,6,2355,2129,,,0.37,0.271,0.598,51.6,53.5,,4.0,0.564,16.5,,0.28,False
175,Morgan State,29,7,22,0.241,-20.8,-12.69,6.0,12.0,6,7,1,13,1977,2212,,,0.393,0.3,0.495,49.0,44.9,,3.6,0.459,18.7,,0.255,False
176,Morris Brown,28,8,20,0.286,-25.25,-10.21,,,5,5,2,14,1765,2101,,,0.405,0.32,0.486,48.3,44.7,,5.1,0.452,20.6,,0.255,False
177,Mount St. Mary's,27,11,16,0.407,-14.26,-8.11,6.0,12.0,7,4,3,12,1715,1881,,,0.357,0.367,0.487,46.9,54.2,,5.9,0.446,18.8,,0.249,False
178,Murray State,29,17,12,0.586,2.49,-2.8,9.0,7.0,12,2,5,9,2194,2002,,,0.311,0.348,0.551,54.4,59.2,,8.2,0.522,16.6,,0.221,False
179,Navy,28,8,20,0.286,-11.56,-5.21,4.0,10.0,7,8,1,11,1701,1822,,,0.364,0.34,0.498,50.4,57.6,,5.3,0.465,21.8,,0.237,False
180,NC State,31,18,13,0.581,11.76,7.57,9.0,7.0,14,3,3,7,2246,2116,,,0.383,0.42,0.574,49.8,60.4,,6.0,0.531,18.4,,0.295,True
181,Nebraska,30,11,19,0.367,3.46,9.21,3.0,13.0,9,6,0,11,1900,2054,,,0.347,0.292,0.473,49.4,48.8,,5.4,0.438,17.7,,0.226,False
182,Nevada,32,18,14,0.563,6.0,2.06,11.0,7.0,11,3,5,11,2432,2301,,,0.469,0.295,0.535,51.8,46.6,,6.7,0.487,15.6,,0.335,False
183,Nevada-Las Vegas,32,21,11,0.656,9.01,4.67,8.0,6.0,15,6,6,5,2411,2272,,,0.419,0.288,0.559,49.1,54.4,,5.9,0.523,17.9,,0.296,False
184,New Hampshire,28,5,23,0.179,-17.07,-5.14,3.0,13.0,2,9,3,13,1834,2168,,,0.44,0.396,0.495,47.4,52.5,,2.6,0.463,19.7,,0.272,False
185,New Mexico,28,10,18,0.357,-0.49,4.06,4.0,10.0,10,7,0,10,1986,2051,,,0.391,0.393,0.537,48.0,51.4,,4.8,0.494,15.2,,0.286,False
186,New Mexico State,29,20,9,0.69,4.69,-0.91,9.0,6.0,12,2,6,6,2136,1956,,,0.37,0.291,0.542,50.5,48.2,,6.9,0.501,16.6,,0.272,False
187,New Orleans,29,15,14,0.517,-0.22,0.28,7.0,8.0,13,1,1,12,2049,2009,,,0.417,0.248,0.531,53.1,50.9,,6.8,0.494,19.9,,0.283,False
188,Niagara,29,17,12,0.586,-2.47,-2.23,12.0,6.0,8,4,7,7,2163,2170,,,0.452,0.272,0.546,52.1,54.6,,5.5,0.508,17.6,,0.309,False
189,Nicholls State,28,3,25,0.107,-21.85,-5.51,1.0,19.0,2,9,1,16,1508,1933,,,0.324,0.321,0.475,46.8,52.0,,1.5,0.441,23.7,,0.215,False
190,Norfolk State,29,14,15,0.483,-13.83,-11.83,10.0,8.0,8,4,4,10,1826,1884,,,0.417,0.28,0.501,50.0,43.7,,7.6,0.466,21.4,,0.27,False
191,North Carolina,35,19,16,0.543,11.22,10.31,6.0,10.0,14,5,3,9,2524,2492,,,0.318,0.399,0.532,47.0,61.7,,7.8,0.507,18.0,,0.21,False
192,North Carolina A&T,27,1,26,0.037,-27.96,-8.15,1.0,17.0,0,9,1,15,1654,2171,,,0.32,0.322,0.471,45.1,41.3,,2.4,0.449,20.7,,0.188,False
193,North Texas,28,7,21,0.25,-7.25,3.09,2.0,13.0,3,8,3,12,1965,2179,,,0.371,0.294,0.513,49.0,51.9,,6.8,0.473,20.3,,0.26,False
194,Northeastern,31,16,15,0.516,-5.09,-4.81,8.0,8.0,9,3,4,10,2290,2204,,,0.319,0.353,0.515,50.1,52.4,,5.4,0.484,17.6,,0.219,False
195,Northern Arizona,28,15,13,0.536,-3.63,-3.25,6.0,8.0,10,3,4,9,2038,2010,,,0.328,0.364,0.548,50.7,58.9,,5.3,0.529,20.0,,0.209,False
196,Northern Illinois,31,17,14,0.548,0.92,1.11,11.0,7.0,7,7,8,6,2158,2164,,,0.422,0.309,0.546,53.3,52.1,,6.8,0.518,21.1,,0.275,False
197,Northern Iowa,28,11,17,0.393,-2.09,1.47,7.0,11.0,8,4,3,12,1830,1895,,,0.329,0.397,0.55,48.1,61.3,,3.3,0.524,18.4,,0.224,False
198,Northwestern,29,12,17,0.414,2.36,5.43,3.0,13.0,11,8,1,9,1816,1905,,,0.364,0.434,0.532,46.0,68.8,,5.3,0.497,17.9,,0.254,False
199,Northwestern State,27,6,21,0.222,-15.46,-6.76,6.0,14.0,3,9,3,12,1682,1917,72.2,85.8,0.399,0.217,0.461,49.3,48.8,11.0,10.2,0.423,21.6,35.5,0.252,False
200,Notre Dame,34,24,10,0.706,17.32,9.43,10.0,6.0,14,2,4,5,2692,2424,,,0.368,0.358,0.558,49.8,60.9,,8.5,0.515,15.6,,0.28,True
201,Oakland,28,17,11,0.607,-2.4,-5.05,10.0,4.0,12,3,4,7,2207,2084,,,0.445,0.325,0.552,51.9,51.2,,5.7,0.515,16.5,,0.306,False
202,Ohio,30,14,16,0.467,-0.96,2.41,8.0,10.0,8,4,5,10,2139,2240,,,0.47,0.323,0.55,48.8,59.0,,4.3,0.513,19.0,,0.321,False
203,Ohio State,32,17,15,0.531,8.03,8.49,7.0,9.0,11,5,3,7,2055,2070,,,0.447,0.271,0.508,51.7,53.9,,3.7,0.457,17.9,,0.317,False
204,Oklahoma,34,27,7,0.794,18.86,8.53,12.0,4.0,15,1,5,3,2392,2041,,,0.329,0.334,0.541,53.3,56.5,,6.8,0.512,15.7,,0.228,True
205,Oklahoma State,32,22,10,0.688,14.62,8.46,10.0,6.0,13,2,6,5,2224,2004,,,0.403,0.278,0.523,50.8,51.0,,9.6,0.492,18.2,,0.262,True
206,Old Dominion,27,12,15,0.444,-0.16,-2.2,9.0,9.0,8,6,4,8,1799,1744,,,0.353,0.318,0.494,52.7,61.2,,5.3,0.453,16.5,,0.248,False
207,Oral Roberts,28,18,10,0.643,0.12,-5.73,9.0,5.0,12,1,5,7,2169,1965,,,0.443,0.36,0.562,51.7,61.1,,7.9,0.514,17.2,,0.333,False
208,Oregon,33,23,10,0.697,14.05,6.11,10.0,8.0,14,2,5,6,2689,2427,,,0.336,0.369,0.569,49.4,60.7,,4.5,0.529,17.6,,0.26,True
209,Oregon State,28,13,15,0.464,3.86,5.86,6.0,12.0,7,7,6,7,1903,1914,,,0.397,0.263,0.502,50.0,56.9,,5.8,0.46,16.8,,0.273,False
210,Pacific,28,12,16,0.429,-1.02,-0.95,7.0,11.0,9,5,3,10,1846,1848,,,0.306,0.369,0.509,48.5,50.3,,5.1,0.474,17.2,,0.217,False
211,Penn State,28,7,21,0.25,-2.08,7.71,2.0,14.0,7,9,0,11,1766,2040,,,0.274,0.33,0.492,47.5,50.2,,7.1,0.455,19.9,,0.201,False
212,Pennsylvania,28,22,6,0.786,8.44,-1.45,14.0,0.0,11,2,10,3,1958,1681,,,0.365,0.425,0.583,51.8,62.6,,4.1,0.554,18.0,,0.259,True
213,Pepperdine,28,15,13,0.536,0.86,1.79,7.0,7.0,6,6,6,6,2195,2204,,,0.292,0.327,0.555,47.5,47.0,,5.2,0.526,15.5,,0.211,False
214,Pittsburgh,33,28,5,0.848,21.49,5.79,13.0,3.0,16,0,7,4,2473,1955,,,0.424,0.324,0.583,55.0,66.0,,7.7,0.565,18.6,,0.271,True
215,Portland,28,11,17,0.393,-4.56,1.07,4.0,10.0,6,7,5,9,1896,2020,,,0.403,0.39,0.522,42.7,63.2,,5.1,0.474,18.0,,0.295,False
216,Portland State,27,5,22,0.185,-9.32,-0.28,3.0,11.0,5,8,0,13,1576,1789,,,0.393,0.295,0.494,50.0,53.9,,5.2,0.455,23.3,,0.263,False
217,Prairie View,29,17,12,0.586,-9.49,-8.42,14.0,4.0,10,2,7,9,2042,2073,,,0.413,0.28,0.524,49.7,48.0,,2.5,0.482,17.9,,0.288,False
218,Princeton,27,16,11,0.593,0.29,-2.6,10.0,4.0,7,4,7,7,1795,1677,,,0.323,0.454,0.577,49.0,64.4,,3.5,0.554,17.0,,0.223,False
219,Providence,32,18,14,0.563,11.64,7.83,8.0,8.0,13,5,4,8,2284,2162,,,0.348,0.338,0.536,49.6,59.8,,9.7,0.489,17.8,,0.271,False
220,Purdue,30,19,11,0.633,15.95,9.42,10.0,6.0,14,1,3,6,2156,1960,,,0.462,0.285,0.54,49.6,50.3,,7.5,0.484,17.1,,0.347,True
221,Purdue Fort Wayne,30,9,21,0.3,-10.93,-2.26,,,6,4,3,15,2055,2297,71.1,95.2,0.383,0.373,0.526,46.9,57.8,11.5,7.1,0.487,19.7,27.1,0.271,False
222,Quinnipiac,29,17,12,0.586,-7.88,-8.56,10.0,8.0,8,4,7,8,2139,2096,,,0.375,0.316,0.54,49.4,62.9,,4.6,0.508,18.7,,0.256,False
223,Radford,30,10,20,0.333,-19.2,-9.24,6.0,8.0,6,5,4,14,1893,2202,,,0.363,0.324,0.466,46.5,43.3,,5.8,0.424,17.5,,0.244,False
224,Rhode Island,31,19,12,0.613,3.51,3.35,9.0,7.0,13,5,6,7,2163,2158,,,0.386,0.296,0.482,50.5,54.6,,4.3,0.442,15.7,,0.257,False
225,Rice,29,19,10,0.655,3.29,0.89,11.0,7.0,13,2,6,7,2159,2019,,,0.389,0.292,0.565,50.7,61.2,,5.9,0.526,20.0,,0.287,False
226,Richmond,29,15,14,0.517,6.19,3.5,9.0,7.0,10,5,5,7,1889,1811,,,0.34,0.355,0.508,48.3,57.2,,7.5,0.471,15.9,,0.239,False
227,Rider,28,12,16,0.429,-5.2,-3.6,7.0,11.0,8,6,4,9,1875,1920,,,0.296,0.403,0.515,48.0,55.5,,6.2,0.479,17.0,,0.217,False
228,Robert Morris,27,10,17,0.37,-13.04,-9.2,7.0,11.0,6,5,4,12,1912,1997,,,0.339,0.357,0.564,47.7,46.4,,3.7,0.533,17.8,,0.245,False
229,Rutgers,28,12,16,0.429,5.09,6.45,4.0,12.0,10,6,2,10,1894,1932,,,0.321,0.328,0.482,48.4,51.9,,9.8,0.45,16.3,,0.211,False
230,Sacramento State,29,12,17,0.414,-10.02,-1.84,5.0,9.0,6,6,6,11,1894,2088,,,0.377,0.335,0.498,46.8,56.8,,5.5,0.461,20.2,,0.254,False
231,Sacred Heart,29,8,21,0.276,-15.73,-7.26,6.0,12.0,4,8,4,11,2007,2231,,,0.238,0.289,0.492,46.6,51.8,,3.8,0.463,18.3,,0.167,False
232,Saint Francis (PA),28,14,14,0.5,-9.9,-8.37,10.0,8.0,9,4,5,9,1912,1955,,,0.355,0.306,0.523,47.3,55.4,,4.1,0.49,19.2,,0.242,False
233,Saint Joseph's,30,23,7,0.767,14.61,3.71,12.0,4.0,11,1,9,5,2111,1784,,,0.376,0.402,0.547,49.9,57.5,,14.6,0.516,16.7,,0.258,True
234,Saint Louis,30,16,14,0.533,6.84,6.88,9.0,7.0,11,5,4,8,1821,1822,,,0.345,0.326,0.515,47.4,56.0,,5.0,0.486,15.6,,0.226,False
235,Saint Mary's (CA),30,15,15,0.5,1.94,0.84,6.0,8.0,9,6,3,8,2001,1924,,,0.488,0.294,0.548,51.4,52.3,,6.9,0.504,21.7,,0.344,False
236,Saint Peter's,29,10,19,0.345,-7.52,-2.97,6.0,12.0,6,6,3,9,2132,2264,,,0.279,0.316,0.505,48.2,47.6,,6.7,0.473,17.0,,0.198,False
237,Sam Houston,30,23,7,0.767,-1.65,-6.86,17.0,3.0,16,0,7,5,2185,1951,,,0.424,0.331,0.556,51.3,66.8,,10.1,0.518,19.5,,0.299,True
238,Samford,28,13,15,0.464,-5.67,-3.86,9.0,7.0,9,3,4,11,1793,1833,,,0.309,0.522,0.597,49.0,72.8,,2.9,0.57,21.9,,0.228,False
239,San Diego,30,18,12,0.6,5.47,2.74,10.0,4.0,9,5,9,6,2265,2143,,,0.485,0.341,0.566,53.5,64.8,,5.6,0.535,21.1,,0.323,True
240,San Diego State,30,16,14,0.533,5.11,4.14,6.0,8.0,11,6,5,8,2145,2087,,,0.349,0.31,0.542,53.8,55.4,,5.3,0.514,18.6,,0.237,False
241,San Francisco,29,15,14,0.517,2.07,1.43,9.0,5.0,9,5,5,9,2018,1986,,,0.312,0.33,0.558,49.6,55.7,,3.4,0.528,18.0,,0.225,False
242,San Jose State,28,7,21,0.25,-8.81,0.23,4.0,14.0,5,8,2,12,1841,2033,,,0.327,0.216,0.486,48.2,53.6,,2.0,0.46,17.3,,0.203,False
243,Santa Clara,28,13,15,0.464,-4.59,-0.11,4.0,10.0,8,7,5,7,1827,1925,,,0.371,0.326,0.513,52.8,54.0,,3.4,0.478,19.3,,0.251,False
244,Savannah State,27,3,24,0.111,-25.57,-7.48,,,2,8,1,16,1661,2123,,,0.285,0.258,0.433,46.6,42.5,,6.0,0.406,21.5,,0.171,False
245,Seton Hall,30,17,13,0.567,9.66,8.2,10.0,6.0,13,3,3,8,2029,1985,,,0.36,0.263,0.512,51.0,54.2,,6.1,0.474,18.4,,0.249,False
246,Siena,32,21,11,0.656,2.69,-1.78,12.0,6.0,11,6,8,4,2395,2252,,,0.439,0.291,0.532,54.3,56.6,,6.2,0.485,18.3,,0.314,False
247,South Alabama,28,14,14,0.5,0.52,2.16,7.0,8.0,11,3,3,10,2044,1999,,,0.316,0.371,0.54,46.4,49.5,,2.1,0.511,16.1,,0.221,False
248,South Carolina,28,12,16,0.429,7.39,8.97,5.0,11.0,11,4,1,11,1839,1883,,,0.325,0.306,0.5,47.5,57.8,,6.1,0.467,16.9,,0.222,False
249,South Carolina State,31,20,11,0.645,-9.2,-10.14,15.0,3.0,8,2,9,7,2238,2209,,,0.465,0.288,0.545,51.0,41.3,,5.0,0.502,22.7,,0.325,True
250,South Florida,29,15,14,0.517,4.2,4.52,7.0,9.0,13,2,1,11,2001,1971,,,0.319,0.311,0.512,49.8,62.4,,7.8,0.488,18.4,,0.203,False
251,Southeast Missouri State,30,11,19,0.367,-8.36,-3.18,5.0,11.0,7,6,3,12,2149,2253,,,0.289,0.308,0.55,49.5,68.1,,3.7,0.519,17.2,,0.212,False
252,Southeastern Louisiana,27,11,16,0.407,-10.77,-5.41,9.0,11.0,8,5,3,11,1775,1839,,,0.357,0.373,0.499,47.9,55.4,,3.1,0.463,17.3,,0.242,False
253,Southern,29,9,20,0.31,-17.5,-13.2,5.0,13.0,8,9,1,11,1967,2060,,,0.281,0.291,0.48,48.8,53.5,,7.1,0.456,18.3,,0.176,False
254,Southern California,30,13,17,0.433,7.25,7.29,6.0,12.0,8,6,3,9,2295,2297,,,0.324,0.289,0.5,50.3,49.6,,5.9,0.464,16.3,,0.227,False
255,Southern Illinois,31,24,7,0.774,8.56,2.37,16.0,2.0,14,0,8,5,2307,2115,,,0.335,0.274,0.553,49.1,50.8,,5.8,0.523,15.7,,0.234,True
256,Southern Methodist,30,17,13,0.567,1.77,1.77,11.0,7.0,10,3,5,9,2185,2185,,,0.422,0.313,0.526,50.5,51.6,,8.3,0.482,18.6,,0.3,False
257,Southern Mississippi,29,13,16,0.448,0.61,3.85,5.0,11.0,11,4,0,11,1939,2033,,,0.419,0.25,0.493,51.1,56.4,,5.9,0.447,18.5,,0.288,False
258,Southern Utah,28,11,17,0.393,-9.4,-3.6,5.0,9.0,8,5,2,11,1899,1978,,,0.36,0.309,0.567,47.1,56.5,,5.9,0.538,20.3,,0.253,False
259,St. Bonaventure,27,13,14,0.481,5.75,4.38,7.0,9.0,7,4,4,9,2146,2109,,,0.274,0.411,0.535,46.6,55.4,,4.0,0.501,14.3,,0.208,False
260,St. Francis (NY),30,14,16,0.467,-8.82,-8.82,9.0,9.0,9,3,2,13,2281,2281,,,0.412,0.366,0.558,49.7,59.4,,6.8,0.525,20.6,,0.286,False
261,St. John's (NY),34,21,13,0.618,9.71,7.36,7.0,9.0,12,7,6,5,2418,2338,,,0.356,0.293,0.487,51.1,45.6,,8.3,0.45,14.9,,0.238,False
262,Stanford,33,24,9,0.727,13.25,8.37,14.0,4.0,14,3,7,3,2391,2230,,,0.351,0.337,0.532,53.6,56.6,,6.1,0.502,17.3,,0.238,True
263,Stephen F. Austin,29,21,8,0.724,-1.24,-7.98,16.0,4.0,15,1,6,7,2099,1823,,,0.407,0.248,0.573,49.5,48.6,,4.4,0.538,17.6,,0.293,False
264,Stetson,27,7,20,0.259,-14.28,-4.84,4.0,12.0,4,7,1,12,1856,2107,,,0.318,0.277,0.485,47.0,45.4,,3.3,0.44,16.6,,0.238,False
265,Stony Brook,28,13,15,0.464,-9.08,-5.89,7.0,9.0,10,5,3,9,1855,1848,,,0.41,0.255,0.526,50.1,57.1,,4.1,0.487,19.9,,0.282,False
266,Syracuse,35,30,5,0.857,19.02,9.02,13.0,3.0,17,0,6,3,2785,2435,,,0.376,0.252,0.551,51.7,51.3,,11.0,0.519,16.3,,0.26,True
267,TCU,28,9,19,0.321,0.44,4.22,3.0,13.0,7,7,2,12,2146,2252,,,0.426,0.359,0.523,49.7,55.5,,3.4,0.483,17.4,,0.291,False
268,Temple,34,18,16,0.529,7.16,6.66,10.0,6.0,9,5,6,10,2264,2247,,,0.275,0.415,0.496,49.2,43.2,,7.1,0.469,12.8,,0.183,False
269,Tennessee,29,17,12,0.586,9.88,7.88,9.0,7.0,12,5,5,6,1980,1922,,,0.375,0.322,0.55,53.7,65.3,,6.3,0.512,19.7,,0.271,False
270,Tennessee State,27,2,25,0.074,-23.92,-3.51,0.0,16.0,1,11,1,14,1977,2470,,,0.315,0.334,0.513,44.3,50.9,,6.1,0.484,19.7,,0.21,False
271,Tennessee Tech,32,20,12,0.625,0.77,-2.96,11.0,5.0,13,1,5,9,2422,2198,,,0.458,0.269,0.571,54.5,63.5,,6.0,0.53,20.8,,0.33,False
272,Tennessee-Martin,28,14,14,0.5,-8.03,-2.77,7.0,9.0,9,4,5,10,2143,2135,,,0.322,0.372,0.555,46.8,60.5,,5.0,0.53,18.1,,0.219,False
273,Texas,33,26,7,0.788,18.91,9.28,13.0,3.0,14,0,5,4,2618,2300,,,0.398,0.268,0.536,54.5,52.2,,6.2,0.493,15.0,,0.287,True
274,Texas A&M,28,14,14,0.5,5.98,7.23,6.0,10.0,10,4,2,8,2015,2050,,,0.356,0.328,0.521,48.0,63.3,,3.5,0.487,17.7,,0.246,False
275,Texas A&M-Corpus Christi,29,14,15,0.483,-9.94,-5.25,,,9,4,4,11,2204,2247,,,0.414,0.223,0.53,50.3,50.4,,3.7,0.483,19.1,,0.302,False
276,Texas Southern,31,18,13,0.581,-9.56,-11.21,11.0,7.0,11,3,4,8,2268,2217,,,0.509,0.334,0.531,52.3,57.3,,3.6,0.503,18.1,,0.311,True
277,Texas State,29,17,12,0.586,-4.44,-7.59,11.0,9.0,13,2,4,10,2105,1953,,,0.418,0.41,0.555,50.2,59.7,,6.0,0.519,19.9,,0.294,False
278,Texas Tech,35,22,13,0.629,14.81,8.29,6.0,10.0,13,4,6,7,2543,2315,,,0.341,0.171,0.523,49.4,57.7,,4.2,0.495,14.2,,0.226,False
279,Texas-Rio Grande Valley,30,10,20,0.333,-14.75,-6.67,,,8,3,2,10,1979,2022,,,0.373,0.302,0.489,50.3,55.5,,2.1,0.464,18.4,,0.223,False
280,The Citadel,28,8,20,0.286,-12.19,-3.9,3.0,13.0,7,8,1,11,1858,1933,,,0.358,0.367,0.501,47.6,60.6,,6.2,0.468,18.7,,0.237,False
281,Toledo,29,13,16,0.448,1.96,1.96,7.0,11.0,8,4,4,10,2034,2043,,,0.341,0.404,0.552,49.8,53.6,,5.5,0.528,20.2,,0.227,False
282,Towson,28,4,24,0.143,-18.74,-3.56,1.0,17.0,3,9,1,13,1591,2016,,,0.298,0.25,0.497,47.7,66.0,,8.5,0.462,26.3,,0.212,False
283,Troy,32,26,6,0.813,2.86,-4.8,14.0,2.0,10,1,12,3,2556,2262,,,0.286,0.433,0.532,50.9,54.2,,8.6,0.506,15.3,,0.197,True
284,Tulane,31,16,15,0.516,6.01,2.84,8.0,8.0,13,3,2,10,2205,2094,,,0.321,0.279,0.542,50.0,59.2,,5.7,0.518,18.1,,0.213,False
285,Tulsa,33,23,10,0.697,10.41,2.29,12.0,6.0,14,3,6,6,2423,2155,,,0.329,0.314,0.556,51.3,55.6,,8.2,0.523,17.7,,0.24,True
286,UAB,34,21,13,0.618,7.61,3.89,8.0,8.0,12,4,4,9,2640,2477,,,0.325,0.305,0.525,46.4,52.6,,5.2,0.495,16.4,,0.222,False
287,UC Irvine,29,20,9,0.69,2.07,-1.65,13.0,5.0,11,2,8,5,2029,1857,,,0.408,0.29,0.546,52.4,50.3,,5.4,0.502,18.4,,0.299,False
288,UC Riverside,24,6,18,0.25,-9.34,-0.26,5.0,13.0,4,7,2,11,1575,1770,,,0.369,0.336,0.527,48.5,53.6,,2.7,0.485,21.4,,0.267,False
289,UC Santa Barbara,32,18,14,0.563,3.1,-1.12,14.0,4.0,10,2,6,7,2066,1931,,,0.39,0.37,0.554,49.4,59.3,,1.9,0.512,17.6,,0.289,False
290,UCF,32,21,11,0.656,0.07,-5.84,11.0,5.0,9,4,8,6,2292,2104,,,0.365,0.322,0.546,54.0,55.6,,5.9,0.507,19.3,,0.266,False
291,UCLA,29,10,19,0.345,6.33,9.75,6.0,12.0,5,10,4,7,2181,2280,72.9,101.4,0.33,0.256,0.538,50.3,52.6,7.5,5.2,0.507,18.7,33.6,0.23,False
292,UNC Asheville,32,15,17,0.469,-13.19,-5.6,7.0,7.0,10,2,2,14,2320,2514,,,0.36,0.317,0.536,49.0,53.7,,5.0,0.491,19.2,,0.274,True
293,UNC Greensboro,29,7,22,0.241,-8.6,-2.78,3.0,13.0,6,8,1,13,2042,2193,,,0.273,0.306,0.529,47.8,53.8,,5.9,0.499,19.7,,0.197,False
294,UNC Wilmington,31,24,7,0.774,8.52,-2.8,15.0,3.0,11,1,10,5,2214,1863,,,0.327,0.333,0.548,48.5,56.9,,3.6,0.52,14.8,,0.227,True
295,UT Arlington,29,16,13,0.552,-6.13,-6.17,13.0,7.0,9,4,6,9,1859,1819,,,0.367,0.187,0.506,53.6,59.2,,5.4,0.471,19.6,,0.248,False
296,Utah,33,25,8,0.758,11.0,5.25,11.0,3.0,15,1,7,4,2191,1991,,,0.369,0.369,0.555,51.9,56.4,,7.6,0.521,17.8,,0.263,True
297,Utah State,33,24,9,0.727,4.16,-1.43,12.0,6.0,12,2,7,6,2197,1979,,,0.377,0.264,0.539,55.6,58.9,,4.1,0.501,16.6,,0.269,True
298,UTEP,30,6,24,0.2,-10.72,0.04,3.0,15.0,5,12,0,12,1892,2195,,,0.348,0.294,0.523,50.0,53.4,,6.7,0.493,22.6,,0.235,False
299,UTSA,27,10,17,0.37,-11.18,-5.3,7.0,13.0,5,7,4,10,1801,1940,,,0.432,0.376,0.517,47.6,55.7,,4.1,0.47,20.5,,0.306,False
300,Valparaiso,31,20,11,0.645,3.83,-1.14,12.0,2.0,12,1,6,8,2194,2040,,,0.446,0.3,0.548,52.7,68.5,,7.2,0.518,19.0,,0.292,False
301,Vanderbilt,29,11,18,0.379,6.15,9.36,3.0,13.0,10,6,0,11,1998,2091,,,0.336,0.336,0.525,48.1,57.6,,6.8,0.492,19.6,,0.234,False
